datetime,symbol,open,high,low,close,volume
2023-10-02 08:30:00,AMEX:SPY,426.61,428.1,426.2,426.79,3086894.0
2023-10-02 09:30:00,AMEX:SPY,426.78,428.47,425.91,428.33,2163613.0
2023-10-02 10:30:00,AMEX:SPY,428.33,428.6,424.97,425.55,2400307.0
2023-10-02 11:30:00,AMEX:SPY,425.55,425.79,424.461,425.61,1708943.0
2023-10-02 12:30:00,AMEX:SPY,425.64,426.77,424.88,424.91,1571264.0
2023-10-02 13:30:00,AMEX:SPY,424.93,426.15,424.52,425.78,1978627.0
2023-10-02 14:30:00,AMEX:SPY,425.79,427.37,425.61,427.36,2025738.0
2023-10-03 08:30:00,AMEX:SPY,425.04,426.65,422.39,422.53,3722197.0
2023-10-03 09:30:00,AMEX:SPY,422.52,423.14,421.24,421.56,2413230.0
2023-10-03 10:30:00,AMEX:SPY,421.54,422.56,420.77,422.43,1990832.0
2023-10-03 11:30:00,AMEX:SPY,422.45,422.81,421.61,421.85,1426552.0
2023-10-03 12:30:00,AMEX:SPY,421.84,421.9,420.19,420.53,1917131.0
2023-10-03 13:30:00,AMEX:SPY,420.52,421.55,420.44,420.62,1704345.0
2023-10-03 14:30:00,AMEX:SPY,420.61,421.73,420.295,421.66,2499777.0
2023-10-04 08:30:00,AMEX:SPY,422.07,423.37,420.56,420.615,2594839.0
2023-10-04 09:30:00,AMEX:SPY,420.65,422.955,420.59,422.79,1872853.0
2023-10-04 10:30:00,AMEX:SPY,422.77,424.165,422.17,423.99,1519393.0
2023-10-04 11:30:00,AMEX:SPY,423.98,424.36,422.56,422.605,1246895.0
2023-10-04 12:30:00,AMEX:SPY,422.62,422.87,421.64,422.47,1467941.0
2023-10-04 13:30:00,AMEX:SPY,422.48,424.73,422.1,424.39,1694956.0
2023-10-04 14:30:00,AMEX:SPY,424.43,425.425,424.2,424.7,2673241.0
2023-10-05 08:30:00,AMEX:SPY,424.36,425.26,422.67,423.425,2000857.0
2023-10-05 09:30:00,AMEX:SPY,423.42,423.5,421.18,422.01,1812050.0
2023-10-05 10:30:00,AMEX:SPY,422.0,423.24,421.55,423.169,1149498.0
2023-10-05 11:30:00,AMEX:SPY,423.16,423.45,421.87,422.92,1032011.0
2023-10-05 12:30:00,AMEX:SPY,422.93,424.58,422.46,424.28,1635299.0
2023-10-05 13:30:00,AMEX:SPY,424.28,425.36,424.18,424.88,1717170.0
2023-10-05 14:30:00,AMEX:SPY,424.88,424.98,424.21,424.49,1280257.0
2023-10-06 08:30:00,AMEX:SPY,421.97,423.04,420.6,422.98,3525204.0
2023-10-06 09:30:00,AMEX:SPY,422.98,426.2,422.98,425.79,2843971.0
2023-10-06 10:30:00,AMEX:SPY,425.82,429.28,425.8,428.26,2996974.0
2023-10-06 11:30:00,AMEX:SPY,428.27,429.68,427.66,429.44,1736962.0
2023-10-06 12:30:00,AMEX:SPY,429.45,430.46,429.05,430.45,1788646.0
2023-10-06 13:30:00,AMEX:SPY,430.44,431.12,430.12,430.78,1973264.0
2023-10-06 14:30:00,AMEX:SPY,430.77,430.95,429.38,429.53,3125912.0
2023-10-09 08:30:00,AMEX:SPY,427.57,429.13,427.35,428.33,2570736.0
2023-10-09 09:30:00,AMEX:SPY,428.31,428.74,427.02,428.67,1712635.0
2023-10-09 10:30:00,AMEX:SPY,428.67,429.97,428.29,429.16,1331603.0
2023-10-09 11:30:00,AMEX:SPY,429.16,429.93,428.55,429.93,924029.0
2023-10-09 12:30:00,AMEX:SPY,429.94,432.57,429.94,432.43,2273961.0
2023-10-09 13:30:00,AMEX:SPY,432.46,432.88,431.7,432.26,1929195.0
2023-10-09 14:30:00,AMEX:SPY,432.25,432.29,431.56,432.28,2039705.0
2023-10-10 08:30:00,AMEX:SPY,432.98,435.25,432.53,435.04,2309013.0
2023-10-10 09:30:00,AMEX:SPY,435.05,436.63,434.9,436.38,2101192.0
2023-10-10 10:30:00,AMEX:SPY,436.38,437.22,436.24,437.05,1415363.0
2023-10-10 11:30:00,AMEX:SPY,437.06,437.14,434.66,435.4,1912328.0
2023-10-10 12:30:00,AMEX:SPY,435.4,435.7,434.5,434.79,1224566.0
2023-10-10 13:30:00,AMEX:SPY,434.81,435.73,434.31,434.75,1297608.0
2023-10-10 14:30:00,AMEX:SPY,434.745,435.14,434.325,434.48,2035076.0
2023-10-11 08:30:00,AMEX:SPY,435.64,436.45,434.68,435.02,1617985.0
2023-10-11 09:30:00,AMEX:SPY,435.02,435.83,434.29,434.43,1267947.0
2023-10-11 10:30:00,AMEX:SPY,434.44,435.04,433.66,433.89,1112828.0
2023-10-11 11:30:00,AMEX:SPY,433.9,434.38,433.37,433.71,1074687.0
2023-10-11 12:30:00,AMEX:SPY,433.69,435.3,433.17,434.63,1247789.0
2023-10-11 13:30:00,AMEX:SPY,434.64,435.57,434.58,435.42,1231109.0
2023-10-11 14:30:00,AMEX:SPY,435.42,436.58,435.3,436.3,1929177.0
2023-10-12 08:30:00,AMEX:SPY,436.95,436.99,434.98,435.92,2024414.0
2023-10-12 09:30:00,AMEX:SPY,435.92,436.89,435.2,436.17,1623403.0
2023-10-12 10:30:00,AMEX:SPY,436.17,437.335,435.83,437.22,1304548.0
2023-10-12 11:30:00,AMEX:SPY,437.21,437.27,433.35,433.41,2109981.0
2023-10-12 12:30:00,AMEX:SPY,433.395,433.72,431.23,432.605,3246162.0
2023-10-12 13:30:00,AMEX:SPY,432.57,433.91,432.35,433.4,2107515.0
2023-10-12 14:30:00,AMEX:SPY,433.38,434.28,433.38,433.74,2038494.0
2023-10-13 08:30:00,AMEX:SPY,435.21,436.45,434.14,434.45,2188298.0
2023-10-13 09:30:00,AMEX:SPY,434.44,435.1,431.61,432.13,2299545.0
2023-10-13 10:30:00,AMEX:SPY,432.14,433.03,431.04,432.93,1956521.0
2023-10-13 11:30:00,AMEX:SPY,432.92,433.36,430.14,430.195,2126880.0
2023-10-13 12:30:00,AMEX:SPY,430.18,431.965,429.89,431.42,2100343.0
2023-10-13 13:30:00,AMEX:SPY,431.44,432.47,430.77,431.09,2000249.0
2023-10-13 14:30:00,AMEX:SPY,431.08,431.68,430.33,431.54,3226890.0
2023-10-16 08:30:00,AMEX:SPY,433.82,435.95,433.57,435.92,2662444.0
2023-10-16 09:30:00,AMEX:SPY,435.93,437.14,435.87,436.57,2322024.0
2023-10-16 10:30:00,AMEX:SPY,436.56,436.71,435.5,436.09,1288176.0
2023-10-16 11:30:00,AMEX:SPY,436.07,436.86,434.32,435.64,1543306.0
2023-10-16 12:30:00,AMEX:SPY,435.68,436.72,435.45,435.95,1245891.0
2023-10-16 13:30:00,AMEX:SPY,435.96,436.92,435.61,436.88,1202825.0
2023-10-16 14:30:00,AMEX:SPY,436.89,436.96,435.77,436.03,3253917.0
2023-10-17 08:30:00,AMEX:SPY,432.84,435.23,432.46,434.67,2758050.0
2023-10-17 09:30:00,AMEX:SPY,434.705,436.26,434.49,435.93,1780105.0
2023-10-17 10:30:00,AMEX:SPY,435.95,438.07,435.935,438.07,1948279.0
2023-10-17 11:30:00,AMEX:SPY,438.08,438.14,436.24,436.34,1468478.0
2023-10-17 12:30:00,AMEX:SPY,436.34,436.37,434.62,435.16,1865495.0
2023-10-17 13:30:00,AMEX:SPY,435.14,435.7,434.225,435.47,1764721.0
2023-10-17 14:30:00,AMEX:SPY,435.49,436.115,434.86,436.065,1974890.0
2023-10-18 08:30:00,AMEX:SPY,434.19,435.16,433.21,433.6,2750519.0
2023-10-18 09:30:00,AMEX:SPY,433.56,433.74,432.21,432.86,2526575.0
2023-10-18 10:30:00,AMEX:SPY,432.87,433.48,431.81,432.01,1710775.0
2023-10-18 11:30:00,AMEX:SPY,432.01,433.805,431.09,433.0,2322299.0
2023-10-18 12:30:00,AMEX:SPY,432.98,433.28,431.31,432.06,2205127.0
2023-10-18 13:30:00,AMEX:SPY,432.05,432.58,430.29,430.48,2200863.0
2023-10-18 14:30:00,AMEX:SPY,430.47,430.78,429.095,430.23,3102789.0
2023-10-19 08:30:00,AMEX:SPY,430.95,431.39,428.97,429.01,2357974.0
2023-10-19 09:30:00,AMEX:SPY,429.01,429.62,428.46,429.48,1984770.0
2023-10-19 10:30:00,AMEX:SPY,429.47,432.82,428.26,430.14,3247681.0
2023-10-19 11:30:00,AMEX:SPY,430.14,432.39,427.72,431.2,4714678.0
2023-10-19 12:30:00,AMEX:SPY,431.23,431.74,428.74,429.03,2880203.0
2023-10-19 13:30:00,AMEX:SPY,429.025,429.04,426.34,426.78,3707328.0
2023-10-19 14:30:00,AMEX:SPY,426.79,427.415,425.73,426.435,3767095.0
2023-10-20 08:30:00,AMEX:SPY,425.98,426.54,423.26,423.37,3379350.0
2023-10-20 09:30:00,AMEX:SPY,423.35,423.89,422.08,422.29,2900229.0
2023-10-20 10:30:00,AMEX:SPY,422.3,423.75,421.91,422.97,2833544.0
2023-10-20 11:30:00,AMEX:SPY,422.99,424.77,422.99,424.18,1969049.0
2023-10-20 12:30:00,AMEX:SPY,424.19,424.64,422.47,422.61,1978051.0
2023-10-20 13:30:00,AMEX:SPY,422.59,423.3,421.745,422.34,2550211.0
2023-10-20 14:30:00,AMEX:SPY,422.33,422.57,421.08,421.2,3579540.0
2023-10-23 08:30:00,AMEX:SPY,419.61,421.64,417.805,420.83,3083094.0
2023-10-23 09:30:00,AMEX:SPY,420.81,422.73,420.07,422.4,2355289.0
2023-10-23 10:30:00,AMEX:SPY,422.4,423.02,421.89,422.81,1767795.0
2023-10-23 11:30:00,AMEX:SPY,422.84,424.45,422.58,422.88,1831883.0
2023-10-23 12:30:00,AMEX:SPY,422.89,423.855,421.98,422.43,1595280.0
2023-10-23 13:30:00,AMEX:SPY,422.42,423.17,420.94,421.04,2081215.0
2023-10-23 14:30:00,AMEX:SPY,421.05,421.35,420.24,420.46,3135265.0
2023-10-24 08:30:00,AMEX:SPY,422.65,424.44,422.43,424.43,3018589.0
2023-10-24 09:30:00,AMEX:SPY,424.41,424.81,422.86,422.94,1973080.0
2023-10-24 10:30:00,AMEX:SPY,422.965,423.565,421.35,421.56,2035741.0
2023-10-24 11:30:00,AMEX:SPY,421.58,422.17,420.74,422.15,1725886.0
2023-10-24 12:30:00,AMEX:SPY,422.16,422.96,421.81,422.96,1412741.0
2023-10-24 13:30:00,AMEX:SPY,422.96,424.15,422.96,424.05,1579696.0
2023-10-24 14:30:00,AMEX:SPY,424.06,424.17,423.51,423.62,2161369.0
2023-10-25 08:30:00,AMEX:SPY,421.89,421.91,419.02,419.31,3320912.0
2023-10-25 09:30:00,AMEX:SPY,419.3,421.43,419.15,420.91,2794377.0
2023-10-25 10:30:00,AMEX:SPY,420.91,421.08,418.83,419.21,2145317.0
2023-10-25 11:30:00,AMEX:SPY,419.2,419.78,417.77,417.94,2085858.0
2023-10-25 12:30:00,AMEX:SPY,417.93,418.32,417.015,417.74,2057388.0
2023-10-25 13:30:00,AMEX:SPY,417.745,418.15,417.12,417.94,1810474.0
2023-10-25 14:30:00,AMEX:SPY,417.95,418.44,417.4,417.6,2735184.0
2023-10-26 08:30:00,AMEX:SPY,416.45,417.32,414.45,415.4,3564345.0
2023-10-26 09:30:00,AMEX:SPY,415.4,416.87,414.2,414.39,2421830.0
2023-10-26 10:30:00,AMEX:SPY,414.38,414.92,412.3,413.01,2385071.0
2023-10-26 11:30:00,AMEX:SPY,413.0,413.21,411.97,412.25,2139383.0
2023-10-26 12:30:00,AMEX:SPY,412.25,414.3,411.6,414.205,2165071.0
2023-10-26 13:30:00,AMEX:SPY,414.195,415.93,413.895,414.19,2318210.0
2023-10-26 14:30:00,AMEX:SPY,414.2,414.28,412.29,412.6,3091048.0
2023-10-27 08:30:00,AMEX:SPY,414.19,414.47,412.39,412.98,3212491.0
2023-10-27 09:30:00,AMEX:SPY,412.99,414.59,411.87,413.94,2309614.0
2023-10-27 10:30:00,AMEX:SPY,413.95,414.01,412.03,412.52,1606870.0
2023-10-27 11:30:00,AMEX:SPY,412.53,412.95,410.31,410.76,2372084.0
2023-10-27 12:30:00,AMEX:SPY,410.745,411.13,409.61,409.82,2251707.0
2023-10-27 13:30:00,AMEX:SPY,409.83,411.22,409.26,410.41,2776661.0
2023-10-27 14:30:00,AMEX:SPY,410.41,410.91,409.215,410.72,3465800.0
2023-10-30 08:30:00,AMEX:SPY,413.54,415.345,412.63,412.99,3073282.0
2023-10-30 09:30:00,AMEX:SPY,412.99,414.05,412.22,412.93,2087936.0
2023-10-30 10:30:00,AMEX:SPY,412.96,414.25,412.9,413.35,1307783.0
2023-10-30 11:30:00,AMEX:SPY,413.35,415.19,412.62,415.03,1495865.0
2023-10-30 12:30:00,AMEX:SPY,415.04,415.73,414.62,415.27,2206167.0
2023-10-30 13:30:00,AMEX:SPY,415.27,416.68,415.27,416.22,2168641.0
2023-10-30 14:30:00,AMEX:SPY,416.22,416.4,415.46,415.58,3021074.0
2023-10-31 08:30:00,AMEX:SPY,416.2,416.36,414.22,415.75,2157272.0
2023-10-31 09:30:00,AMEX:SPY,415.74,416.58,414.82,415.71,1707220.0
2023-10-31 10:30:00,AMEX:SPY,415.735,416.485,415.215,415.91,1347303.0
2023-10-31 11:30:00,AMEX:SPY,415.92,417.15,415.3,416.97,1566551.0
2023-10-31 12:30:00,AMEX:SPY,416.99,418.07,416.98,417.08,1781113.0
2023-10-31 13:30:00,AMEX:SPY,417.09,418.5,417.07,418.25,1566396.0
2023-10-31 14:30:00,AMEX:SPY,418.25,418.5,417.58,418.24,2720551.0
2023-11-01 08:30:00,AMEX:SPY,419.22,421.46,418.64,421.16,3048197.0
2023-11-01 09:30:00,AMEX:SPY,421.16,421.9,420.23,420.4,2102105.0
2023-11-01 10:30:00,AMEX:SPY,420.39,420.88,419.83,420.03,1119886.0
2023-11-01 11:30:00,AMEX:SPY,420.02,420.41,419.3,419.82,1205952.0
2023-11-01 12:30:00,AMEX:SPY,419.81,420.95,419.31,420.41,1903573.0
2023-11-01 13:30:00,AMEX:SPY,420.42,423.35,419.09,422.83,5126753.0
2023-11-01 14:30:00,AMEX:SPY,422.81,423.5,422.51,422.69,2571700.0
2023-11-02 08:30:00,AMEX:SPY,426.58,428.41,426.58,428.22,3288419.0
2023-11-02 09:30:00,AMEX:SPY,428.23,429.335,428.17,428.7,2381005.0
2023-11-02 10:30:00,AMEX:SPY,428.68,429.29,428.44,428.73,1354177.0
2023-11-02 11:30:00,AMEX:SPY,428.75,429.82,428.63,429.63,1991134.0
2023-11-02 12:30:00,AMEX:SPY,429.64,430.49,429.635,430.15,1718544.0
2023-11-02 13:30:00,AMEX:SPY,430.17,430.52,429.99,430.26,1409733.0
2023-11-02 14:30:00,AMEX:SPY,430.25,430.91,430.23,430.74,2789950.0
2023-11-03 08:30:00,AMEX:SPY,433.14,435.48,433.01,433.86,3779790.0
2023-11-03 09:30:00,AMEX:SPY,433.86,434.36,433.21,433.94,2399311.0
2023-11-03 10:30:00,AMEX:SPY,433.99,435.73,433.99,435.55,1756354.0
2023-11-03 11:30:00,AMEX:SPY,435.58,435.9,434.85,435.1,1665295.0
2023-11-03 12:30:00,AMEX:SPY,435.1,435.85,434.92,435.73,1408791.0
2023-11-03 13:30:00,AMEX:SPY,435.74,436.29,435.32,435.46,2113506.0
2023-11-03 14:30:00,AMEX:SPY,435.45,435.53,434.66,434.71,2897704.0
2023-11-06 08:30:00,AMEX:SPY,435.47,436.14,434.75,435.26,2110285.0
2023-11-06 09:30:00,AMEX:SPY,435.28,435.88,435.09,435.44,1450432.0
2023-11-06 10:30:00,AMEX:SPY,435.46,435.64,434.9,435.05,1004298.0
2023-11-06 11:30:00,AMEX:SPY,435.04,435.15,433.68,434.23,1414375.0
2023-11-06 12:30:00,AMEX:SPY,434.21,434.54,433.71,434.28,1448461.0
2023-11-06 13:30:00,AMEX:SPY,434.27,435.25,434.2,435.02,1501264.0
2023-11-06 14:30:00,AMEX:SPY,435.04,435.73,434.7,435.66,2412576.0
2023-11-07 08:30:00,AMEX:SPY,435.69,436.49,434.51,436.46,2035216.0
2023-11-07 09:30:00,AMEX:SPY,436.45,437.44,436.33,437.04,1712646.0
2023-11-07 10:30:00,AMEX:SPY,437.04,437.51,436.04,436.29,1283065.0
2023-11-07 11:30:00,AMEX:SPY,436.3,437.24,435.86,437.04,1184458.0
2023-11-07 12:30:00,AMEX:SPY,437.04,437.46,436.95,437.32,1057220.0
2023-11-07 13:30:00,AMEX:SPY,437.33,437.44,436.64,437.2,1296186.0
2023-11-07 14:30:00,AMEX:SPY,437.21,437.58,436.21,436.88,2339537.0
2023-11-08 08:30:00,AMEX:SPY,437.55,438.09,436.72,436.95,2016677.0
2023-11-08 09:30:00,AMEX:SPY,436.95,437.17,436.2,436.5,1477765.0
2023-11-08 10:30:00,AMEX:SPY,436.5,436.88,434.88,435.5,1652440.0
2023-11-08 11:30:00,AMEX:SPY,435.5,436.5,435.23,436.35,1259212.0
2023-11-08 12:30:00,AMEX:SPY,436.37,437.09,436.33,437.01,1053764.0
2023-11-08 13:30:00,AMEX:SPY,437.03,437.2,436.44,436.95,1065903.0
2023-11-08 14:30:00,AMEX:SPY,436.95,437.79,436.72,437.22,2155393.0
2023-11-09 08:30:00,AMEX:SPY,438.42,438.47,436.36,436.51,2095842.0
2023-11-09 09:30:00,AMEX:SPY,436.5,437.88,436.08,437.42,1501710.0
2023-11-09 10:30:00,AMEX:SPY,437.43,438.08,437.13,437.21,1133538.0
2023-11-09 11:30:00,AMEX:SPY,437.21,437.73,435.155,436.4,2365997.0
2023-11-09 12:30:00,AMEX:SPY,436.4,436.63,433.93,434.81,2452601.0
2023-11-09 13:30:00,AMEX:SPY,434.79,435.04,433.45,433.77,2218744.0
2023-11-09 14:30:00,AMEX:SPY,433.775,434.04,433.39,433.86,2308889.0
2023-11-10 08:30:00,AMEX:SPY,435.99,436.24,434.62,434.81,2665216.0
2023-11-10 09:30:00,AMEX:SPY,434.795,436.9,434.43,436.645,1775266.0
2023-11-10 10:30:00,AMEX:SPY,436.63,437.51,436.15,437.35,1324519.0
2023-11-10 11:30:00,AMEX:SPY,437.36,439.22,437.36,438.99,2248237.0
2023-11-10 12:30:00,AMEX:SPY,438.99,439.92,438.99,439.82,1745298.0
2023-11-10 13:30:00,AMEX:SPY,439.83,440.42,439.52,440.4,1429999.0
2023-11-10 14:30:00,AMEX:SPY,440.37,440.93,440.22,440.65,3560707.0
2023-11-13 08:30:00,AMEX:SPY,439.23,439.59,438.42,439.17,2180672.0
2023-11-13 09:30:00,AMEX:SPY,439.17,440.53,439.03,440.51,1511445.0
2023-11-13 10:30:00,AMEX:SPY,440.5,441.33,440.34,440.74,1397868.0
2023-11-13 11:30:00,AMEX:SPY,440.76,440.79,440.09,440.14,781163.0
2023-11-13 12:30:00,AMEX:SPY,440.17,441.03,439.91,440.92,748787.0
2023-11-13 13:30:00,AMEX:SPY,440.93,441.11,440.28,440.75,852644.0
2023-11-13 14:30:00,AMEX:SPY,440.75,440.78,440.1,440.21,1125198.0
2023-11-14 08:30:00,AMEX:SPY,446.3,448.88,446.09,448.86,4312956.0
2023-11-14 09:30:00,AMEX:SPY,448.86,449.73,448.72,449.46,2244328.0
2023-11-14 10:30:00,AMEX:SPY,449.46,449.59,447.87,448.1,1524008.0
2023-11-14 11:30:00,AMEX:SPY,448.12,448.94,448.06,448.85,968809.0
2023-11-14 12:30:00,AMEX:SPY,448.86,449.14,447.71,448.57,1240827.0
2023-11-14 13:30:00,AMEX:SPY,448.57,450.06,448.56,449.87,2042852.0
2023-11-14 14:30:00,AMEX:SPY,449.87,449.94,448.29,448.75,2649914.0
2023-11-15 08:30:00,AMEX:SPY,450.09,451.24,449.4,450.7,2238674.0
2023-11-15 09:30:00,AMEX:SPY,450.71,451.37,450.47,450.8,1650459.0
2023-11-15 10:30:00,AMEX:SPY,450.81,450.81,449.54,450.18,1724868.0
2023-11-15 11:30:00,AMEX:SPY,450.16,450.37,448.8,449.74,1423332.0
2023-11-15 12:30:00,AMEX:SPY,449.73,450.47,449.6,450.44,1368629.0
2023-11-15 13:30:00,AMEX:SPY,450.44,450.69,449.75,450.07,1504215.0
2023-11-15 14:30:00,AMEX:SPY,450.08,450.37,449.21,449.65,2919508.0
2023-11-16 08:30:00,AMEX:SPY,449.22,450.56,449.13,449.94,1733879.0
2023-11-16 09:30:00,AMEX:SPY,449.95,450.3,448.28,448.33,1917425.0
2023-11-16 10:30:00,AMEX:SPY,448.33,449.38,448.12,449.27,1432448.0
2023-11-16 11:30:00,AMEX:SPY,449.25,449.915,448.88,449.41,1126657.0
2023-11-16 12:30:00,AMEX:SPY,449.42,449.52,448.59,448.93,1090797.0
2023-11-16 13:30:00,AMEX:SPY,448.93,449.84,448.92,449.61,1625476.0
2023-11-16 14:30:00,AMEX:SPY,449.61,450.32,449.48,450.22,2375921.0
2023-11-17 08:30:00,AMEX:SPY,450.24,450.6,449.46,450.25,2057780.0
2023-11-17 09:30:00,AMEX:SPY,450.25,450.28,449.3,449.8,1183661.0
2023-11-17 10:30:00,AMEX:SPY,449.82,450.69,449.55,450.13,1260076.0
2023-11-17 11:30:00,AMEX:SPY,450.14,450.87,450.09,450.71,849026.0
2023-11-17 12:30:00,AMEX:SPY,450.71,451.39,450.71,450.95,1148733.0
2023-11-17 13:30:00,AMEX:SPY,450.95,451.42,450.64,451.09,1222330.0
2023-11-17 14:30:00,AMEX:SPY,451.09,451.13,450.2,450.78,2295480.0
2023-11-20 08:30:00,AMEX:SPY,450.52,452.33,450.52,451.94,1773601.0
2023-11-20 09:30:00,AMEX:SPY,451.96,452.8,451.76,452.66,1416006.0
2023-11-20 10:30:00,AMEX:SPY,452.67,453.08,452.58,452.88,888968.0
2023-11-20 11:30:00,AMEX:SPY,452.88,453.805,452.48,453.7,1510009.0
2023-11-20 12:30:00,AMEX:SPY,453.72,454.11,453.69,454.0,1217243.0
2023-11-20 13:30:00,AMEX:SPY,454.005,455.12,454.005,455.03,1689007.0
2023-11-20 14:30:00,AMEX:SPY,455.02,455.03,453.92,454.24,3110488.0
2023-11-21 08:30:00,AMEX:SPY,453.17,453.32,452.04,452.15,1641203.0
2023-11-21 09:30:00,AMEX:SPY,452.16,452.79,451.96,452.49,1294371.0
2023-11-21 10:30:00,AMEX:SPY,452.49,453.19,452.22,453.14,854871.0
2023-11-21 11:30:00,AMEX:SPY,453.14,453.585,452.64,452.85,919479.0
2023-11-21 12:30:00,AMEX:SPY,452.86,453.565,452.79,453.24,848702.0
2023-11-21 13:30:00,AMEX:SPY,453.25,453.64,452.82,453.29,920517.0
2023-11-21 14:30:00,AMEX:SPY,453.28,453.48,452.89,453.26,1121486.0
2023-11-22 08:30:00,AMEX:SPY,454.99,456.38,453.89,454.96,2764350.0
2023-11-22 09:30:00,AMEX:SPY,454.97,455.53,454.28,455.01,1552458.0
2023-11-22 10:30:00,AMEX:SPY,455.01,455.9,454.89,455.38,1010650.0
2023-11-22 11:30:00,AMEX:SPY,455.37,455.56,454.62,455.55,947678.0
2023-11-22 12:30:00,AMEX:SPY,455.55,455.62,455.21,455.48,1000736.0
2023-11-22 13:30:00,AMEX:SPY,455.47,455.5,453.935,455.28,1800871.0
2023-11-22 14:30:00,AMEX:SPY,455.29,455.39,454.98,455.04,1376234.0
2023-11-24 08:30:00,AMEX:SPY,455.07,455.5,454.74,454.96,1139756.0
2023-11-24 09:30:00,AMEX:SPY,454.99,455.24,454.73,455.05,779471.0
2023-11-24 10:30:00,AMEX:SPY,455.045,455.13,454.855,454.86,616204.0
2023-11-24 11:30:00,AMEX:SPY,454.86,455.33,454.82,455.26,756723.0
2023-11-27 08:30:00,AMEX:SPY,454.65,455.24,454.07,454.61,1535566.0
2023-11-27 09:30:00,AMEX:SPY,454.64,455.07,454.24,454.86,1221636.0
2023-11-27 10:30:00,AMEX:SPY,454.86,455.39,454.575,454.95,947426.0
2023-11-27 11:30:00,AMEX:SPY,454.96,455.49,454.9,455.24,827253.0
2023-11-27 12:30:00,AMEX:SPY,455.24,455.37,454.89,454.98,852284.0
2023-11-27 13:30:00,AMEX:SPY,455.0,455.03,454.12,454.96,1064905.0
2023-11-27 14:30:00,AMEX:SPY,454.97,455.31,454.37,454.5,2027617.0
2023-11-28 08:30:00,AMEX:SPY,454.08,454.28,453.5,454.05,1451566.0
2023-11-28 09:30:00,AMEX:SPY,454.05,455.66,453.93,455.575,1648941.0
2023-11-28 10:30:00,AMEX:SPY,455.57,456.27,455.36,455.4,1252098.0
2023-11-28 11:30:00,AMEX:SPY,455.41,455.41,453.77,454.55,1686196.0
2023-11-28 12:30:00,AMEX:SPY,454.54,454.79,454.16,454.24,895298.0
2023-11-28 13:30:00,AMEX:SPY,454.25,454.94,453.97,454.39,978323.0
2023-11-28 14:30:00,AMEX:SPY,454.38,455.1,454.24,454.88,2470691.0
2023-11-29 08:30:00,AMEX:SPY,457.15,458.31,456.12,456.47,2695472.0
2023-11-29 09:30:00,AMEX:SPY,456.49,456.89,455.11,455.14,1444733.0
2023-11-29 10:30:00,AMEX:SPY,455.17,456.215,454.95,456.19,1057763.0
2023-11-29 11:30:00,AMEX:SPY,456.19,456.44,455.82,456.3,867364.0
2023-11-29 12:30:00,AMEX:SPY,456.31,456.34,455.7,455.89,809568.0
2023-11-29 13:30:00,AMEX:SPY,455.87,455.88,454.37,454.44,1423930.0
2023-11-29 14:30:00,AMEX:SPY,454.45,454.67,454.2,454.62,1938066.0
2023-11-30 08:30:00,AMEX:SPY,455.48,455.7,454.14,454.8,2270325.0
2023-11-30 09:30:00,AMEX:SPY,454.81,455.34,454.01,454.39,1787516.0
2023-11-30 10:30:00,AMEX:SPY,454.41,454.51,453.51,453.58,1329140.0
2023-11-30 11:30:00,AMEX:SPY,453.57,454.31,453.48,453.63,829943.0
2023-11-30 12:30:00,AMEX:SPY,453.64,454.55,453.34,454.35,971562.0
2023-11-30 13:30:00,AMEX:SPY,454.36,455.15,453.84,454.11,1403937.0
2023-11-30 14:30:00,AMEX:SPY,454.12,456.76,454.05,456.31,4068919.0
2023-12-01 08:30:00,AMEX:SPY,455.75,457.13,455.18,455.69,2176740.0
2023-12-01 09:30:00,AMEX:SPY,455.67,457.55,455.34,457.45,2320310.0
2023-12-01 10:30:00,AMEX:SPY,457.46,458.96,456.84,458.91,2442319.0
2023-12-01 11:30:00,AMEX:SPY,458.91,459.64,458.55,458.55,1850030.0
2023-12-01 12:30:00,AMEX:SPY,458.55,458.85,458.19,458.73,1297792.0
2023-12-01 13:30:00,AMEX:SPY,458.73,459.14,458.38,459.05,1546029.0
2023-12-01 14:30:00,AMEX:SPY,459.05,459.32,458.59,459.04,2134337.0
2023-12-04 08:30:00,AMEX:SPY,455.6,456.83,454.64,454.81,2723536.0
2023-12-04 09:30:00,AMEX:SPY,454.815,455.16,454.36,455.07,2159369.0
2023-12-04 10:30:00,AMEX:SPY,455.07,456.44,454.88,456.26,1458735.0
2023-12-04 11:30:00,AMEX:SPY,456.25,456.74,455.84,455.86,1233430.0
2023-12-04 12:30:00,AMEX:SPY,455.87,456.27,455.49,455.83,1046140.0
2023-12-04 13:30:00,AMEX:SPY,455.835,456.19,455.67,456.03,1146348.0
2023-12-04 14:30:00,AMEX:SPY,456.03,456.935,455.81,456.66,1907735.0
2023-12-05 08:30:00,AMEX:SPY,455.26,457.0,454.87,456.38,2405771.0
2023-12-05 09:30:00,AMEX:SPY,456.38,457.58,455.59,456.27,1931981.0
2023-12-05 10:30:00,AMEX:SPY,456.3,456.69,455.365,456.31,1124309.0
2023-12-05 11:30:00,AMEX:SPY,456.31,456.57,455.23,456.33,1248781.0
2023-12-05 12:30:00,AMEX:SPY,456.33,456.7,455.9,456.47,1120190.0
2023-12-05 13:30:00,AMEX:SPY,456.47,456.78,455.99,456.53,1246134.0
